"","CONGLOME","VIVIENDA","HOGAR","UBIGEO","DOMINIO","ESTRATO","FACTOR07","year","family_size","family_size_ame","fg_dairy_food_capita","fg_eggs_capita","fg_fruits_vegetable_other_capita","fg_fruits_vegetable_vita_capita","fg_grains_capita","fg_meatfish_capita","fg_milk_capita","fg_nuts_capita","fg_oil_capita","fg_other_capita","fg_root_capita","fbdg_ASF_capita","fbdg_dairy_capita","fbdg_fruit_capita","fbdg_oilfat_capita","fbdg_other_capita","fbdg_staple_legume_capita","fbdg_vegetable_capita","staple_legume_capita","rural_urban","department","region","area","department_name","year_treated","treated_status","treatment_group","income_net","P5566A","P5566C","juntos_participation","juntos_amount","fbdg_staple_legume_capita_score","fbdg_vegetable_capita_score","fbdg_fruit_capita_score","fbdg_dairy_capita_score","fbdg_ASF_capita_score","fbdg_oilfat_capita_score","fbdg_staple_legume_capita_score_optimal","fbdg_vegetable_capita_score_optimal","fbdg_fruit_capita_score_optimal","fbdg_dairy_capita_score_optimal","fbdg_ASF_capita_score_optimal","fbdg_oilfat_capita_score_optimal","fbdg_staple_legume_capita_log1p","fbdg_vegetable_capita_log1p","fbdg_fruit_capita_log1p","fbdg_dairy_capita_log1p","fbdg_ASF_capita_log1p","fbdg_oilfat_capita_log1p","fg_NA_capita","fbdg_NA_capita"
"81","2007_0005","046","11","010101",4,"2007_4",7.776,2007,5,4.06484782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.407485792226,NA,NA,NA,NA,NA,118.407485792226,NA,NA,NA,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",27237.8523574479,2,NA,"non_participant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2007_0005","046","11","010101",4,"2007_4",7.776,2007,5,4.06484782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.407485792226,NA,NA,NA,NA,NA,118.407485792226,NA,NA,NA,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",27237.8523574479,2,NA,"non_participant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2007_0005","046","11","010101",4,"2007_4",7.776,2007,5,4.06484782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.407485792226,NA,NA,NA,NA,NA,118.407485792226,NA,NA,NA,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",27237.8523574479,2,NA,"non_participant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2007_0005","046","11","010101",4,"2007_4",7.776,2007,5,4.06484782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.407485792226,NA,NA,NA,NA,NA,118.407485792226,NA,NA,NA,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",27237.8523574479,2,NA,"non_participant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2007_0005","068","11","010101",4,"2007_4",7.776,2007,4,3.45652173913043,NA,32.3701455776928,NA,NA,139.667157036228,11.4644265587662,NA,NA,152.765532240052,353.618760154324,NA,43.8345721364589,NA,NA,152.765532240052,353.618760154324,139.667157036228,NA,139.667157036228,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",72267.8922072074,2,NA,"non_participant",NA,3,NA,NA,NA,3,2,0,NA,NA,NA,0,0,4.94639651140136,NA,NA,NA,3.80297954128853,5.0354289242837,NA,NA
"86","2007_0005","068","11","010101",4,"2007_4",7.776,2007,4,3.45652173913043,NA,32.3701455776928,NA,NA,139.667157036228,11.4644265587662,NA,NA,152.765532240052,353.618760154324,NA,43.8345721364589,NA,NA,152.765532240052,353.618760154324,139.667157036228,NA,139.667157036228,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",72267.8922072074,2,NA,"non_participant",NA,3,NA,NA,NA,3,2,0,NA,NA,NA,0,0,4.94639651140136,NA,NA,NA,3.80297954128853,5.0354289242837,NA,NA
"87","2007_0005","068","11","010101",4,"2007_4",7.776,2007,4,3.45652173913043,NA,32.3701455776928,NA,NA,139.667157036228,11.4644265587662,NA,NA,152.765532240052,353.618760154324,NA,43.8345721364589,NA,NA,152.765532240052,353.618760154324,139.667157036228,NA,139.667157036228,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",72267.8922072074,2,NA,"non_participant",NA,3,NA,NA,NA,3,2,0,NA,NA,NA,0,0,4.94639651140136,NA,NA,NA,3.80297954128853,5.0354289242837,NA,NA
"88","2007_0005","068","11","010101",4,"2007_4",7.776,2007,4,3.45652173913043,NA,32.3701455776928,NA,NA,139.667157036228,11.4644265587662,NA,NA,152.765532240052,353.618760154324,NA,43.8345721364589,NA,NA,152.765532240052,353.618760154324,139.667157036228,NA,139.667157036228,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",72267.8922072074,2,NA,"non_participant",NA,3,NA,NA,NA,3,2,0,NA,NA,NA,0,0,4.94639651140136,NA,NA,NA,3.80297954128853,5.0354289242837,NA,NA
"89","2007_0005","080","11","010101",4,"2007_4",7.776,2007,2,1.67391304347826,NA,NA,NA,NA,NA,NA,NA,0.199134199134199,NA,NA,NA,NA,NA,NA,NA,NA,0.199134199134199,NA,0.199134199134199,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",37103.6699431955,2,NA,"non_participant",NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.181599795665545,NA,NA,NA,NA,NA,NA,NA
"90","2007_0005","080","11","010101",4,"2007_4",7.776,2007,2,1.67391304347826,NA,NA,NA,NA,NA,NA,NA,0.199134199134199,NA,NA,NA,NA,NA,NA,NA,NA,0.199134199134199,NA,0.199134199134199,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",37103.6699431955,2,NA,"non_participant",NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.181599795665545,NA,NA,NA,NA,NA,NA,NA
"91","2007_0005","103","11","010101",4,"2007_4",7.776,2007,3,2.30434782608696,NA,NA,NA,NA,NA,NA,29.7987421383648,NA,NA,NA,NA,NA,29.7987421383648,NA,NA,NA,NA,NA,NA,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",9014.31594539579,2,NA,"non_participant",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3.42747384948209,NA,NA,NA,NA
"92","2007_0005","103","11","010101",4,"2007_4",7.776,2007,3,2.30434782608696,NA,NA,NA,NA,NA,NA,29.7987421383648,NA,NA,NA,NA,NA,29.7987421383648,NA,NA,NA,NA,NA,NA,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",9014.31594539579,2,NA,"non_participant",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3.42747384948209,NA,NA,NA,NA
"93","2007_0005","103","11","010101",4,"2007_4",7.776,2007,3,2.30434782608696,NA,NA,NA,NA,NA,NA,29.7987421383648,NA,NA,NA,NA,NA,29.7987421383648,NA,NA,NA,NA,NA,NA,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",9014.31594539579,2,NA,"non_participant",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3.42747384948209,NA,NA,NA,NA
"94","2007_0006","007","11","010101",4,"2007_4",17.079,2007,4,3.27289130434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2775813851625,NA,NA,NA,NA,NA,14.2775813851625,NA,NA,NA,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",45319.8397012384,2,NA,"non_participant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2007_0006","007","11","010101",4,"2007_4",17.079,2007,4,3.27289130434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2775813851625,NA,NA,NA,NA,NA,14.2775813851625,NA,NA,NA,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",45319.8397012384,2,NA,"non_participant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2007_0006","007","11","010101",4,"2007_4",17.079,2007,4,3.27289130434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2775813851625,NA,NA,NA,NA,NA,14.2775813851625,NA,NA,NA,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",45319.8397012384,2,NA,"non_participant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2007_0006","028","11","010101",4,"2007_4",17.079,2007,4,3.36973913043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,2439.98034315818,3.74415405511781,NA,NA,NA,NA,2439.98034315818,3.74415405511781,NA,3.74415405511781,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",20798.6104659008,2,NA,"non_participant",NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1.55691313484393,NA,NA,NA,NA,NA,NA,NA
"98","2007_0006","028","11","010101",4,"2007_4",17.079,2007,4,3.36973913043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,2439.98034315818,3.74415405511781,NA,NA,NA,NA,2439.98034315818,3.74415405511781,NA,3.74415405511781,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",20798.6104659008,2,NA,"non_participant",NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1.55691313484393,NA,NA,NA,NA,NA,NA,NA
"99","2007_0006","028","11","010101",4,"2007_4",17.079,2007,4,3.36973913043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,2439.98034315818,3.74415405511781,NA,NA,NA,NA,2439.98034315818,3.74415405511781,NA,3.74415405511781,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",20798.6104659008,2,NA,"non_participant",NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1.55691313484393,NA,NA,NA,NA,NA,NA,NA
"100","2007_0006","059","11","010101",4,"2007_4",17.079,2007,3,2.47826086956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.666502705361,645.614035087719,NA,NA,NA,NA,565.666502705361,645.614035087719,NA,645.614035087719,"1","01","Coast","1","amazonas","2011","not_yet_treated","control_grp",22888.8112198769,2,NA,"non_participant",NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6.47174957103739,NA,NA,NA,NA,NA,NA,NA
