year,code_num,code_raw,label_text,freq
2016,3010,3010,NA,25098
2016,4107,4107,NA,23877
2016,3711,3711,NA,22085
2016,3011,3011,NA,19333
2016,3712,3712,NA,16670
2016,4206,4206,NA,16190
2016,3012,3012,NA,14746
2016,4108,4108,NA,14106
2016,4003,4003,NA,12530
2016,1609,1609,NA,12197
2016,3713,3713,NA,11897
2016,1506,1506,NA,11860
2016,2011,2011,NA,11270
2016,3013,3013,NA,10906
2016,3106,3106,NA,9901
2016,206,0206,NA,9800
2016,108,0108,NA,9404
2016,2904,2904,NA,9042
2016,4207,4207,NA,8955
2016,506,0506,NA,8928
2016,4806,4806,NA,8411
2016,3714,3714,NA,8062
2016,704,0704,NA,7982
2016,4109,4109,NA,7943
2016,3014,3014,NA,7813
2016,4706,4706,NA,7636
2016,5005,5005,NA,7014
2016,1804,1804,NA,6985
2016,3606,3606,NA,6093
2016,1107,1107,NA,5410
2016,3015,3015,NA,5382
2016,2105,2105,NA,5364
2016,4904,4904,NA,5097
2016,3715,3715,NA,5057
2016,1610,1610,NA,4904
2016,4603,4603,NA,4781
2016,4208,4208,NA,4251
2016,4110,4110,NA,4245
2016,2305,2305,NA,4243
2016,5006,5006,NA,4033
2016,2012,2012,NA,3661
2016,3016,3016,NA,3649
2016,3904,3904,NA,3591
2016,407,0407,NA,3382
2016,907,0907,NA,3142
2016,3716,3716,NA,3078
2016,305,0305,NA,2887
2016,2405,2405,NA,2817
2016,810,0810,NA,2647
2016,4305,4305,NA,2597
2016,4807,4807,NA,2498
2016,3107,3107,NA,2489
2016,4707,4707,NA,2382
2016,3017,3017,NA,2361
2016,1703,1703,NA,2325
2016,4111,4111,NA,2288
2016,5007,5007,NA,2270
2016,3404,3404,NA,2149
2016,1404,1404,NA,2145
2016,4004,4004,NA,2107
2016,1611,1611,NA,2031
2016,4406,4406,NA,2015
2016,207,0207,NA,1977
2016,2205,2205,NA,1927
2016,1507,1507,NA,1925
2016,4209,4209,NA,1908
2016,3717,3717,NA,1773
2016,507,0507,NA,1764
2016,3018,3018,NA,1511
2016,109,0109,NA,1377
2016,3503,3503,NA,1305
2016,4112,4112,NA,1271
2016,2013,2013,NA,1199
2016,3802,3802,NA,1164
2016,4905,4905,NA,1149
2016,3607,3607,NA,1136
2016,4604,4604,NA,1128
2016,5008,5008,NA,1123
2016,2905,2905,NA,1003
2016,3718,3718,NA,979
2016,1805,1805,NA,907
2016,4708,4708,NA,887
2016,4210,4210,NA,805
2016,4808,4808,NA,793
2016,4113,4113,NA,698
2016,1405,1405,NA,695
2016,1612,1612,NA,659
2016,1002,1002,NA,650
2016,1108,1108,NA,606
2016,5009,5009,NA,596
2016,3108,3108,NA,546
2016,208,0208,NA,471
2016,603,0603,NA,442
2016,2014,2014,NA,418
2016,4605,4605,NA,410
2016,1406,1406,NA,408
2016,811,0811,NA,378
2016,4114,4114,NA,361
2016,4211,4211,NA,337
2016,4906,4906,NA,293
2016,1407,1407,NA,287
2016,1905,1905,NA,280
2016,4809,4809,NA,268
2016,2106,2106,NA,264
2016,508,0508,NA,257
2016,408,0408,NA,251
2016,2206,2206,NA,233
2016,908,0908,NA,226
2016,4306,4306,NA,223
2016,4709,4709,NA,218
2016,3905,3905,NA,216
2016,2306,2306,NA,207
2016,3304,3304,NA,205
2016,4115,4115,NA,203
2016,1613,1613,NA,192
2016,4005,4005,NA,186
2016,2015,2015,NA,178
2016,1408,1408,NA,174
2016,1704,1704,NA,173
2016,110,0110,NA,165
2016,2703,2703,NA,158
2016,3608,3608,NA,157
2016,4407,4407,NA,149
2016,3204,3204,NA,143
2016,1508,1508,NA,134
2016,1806,1806,NA,134
2016,209,0209,NA,133
2016,4212,4212,NA,131
2016,3109,3109,NA,125
2016,4606,4606,NA,121
2016,705,0705,NA,118
2016,2804,2804,NA,112
2016,4116,4116,NA,106
2016,2016,2016,NA,105
2016,2906,2906,NA,105
2016,4810,4810,NA,99
2016,1409,1409,NA,90
2016,4710,4710,NA,88
2016,4907,4907,NA,86
2016,1109,1109,NA,85
2016,812,0812,NA,82
2016,3719,3719,NA,81
2016,4117,4117,NA,63
2016,1614,1614,NA,60
2016,2017,2017,NA,60
2016,4213,4213,NA,56
2016,1003,1003,NA,51
2016,2406,2406,NA,50
2016,1410,1410,NA,48
2016,3405,3405,NA,47
2016,210,0210,NA,45
2016,509,0509,NA,40
2016,3019,3019,NA,39
2016,2018,2018,NA,37
2016,4811,4811,NA,36
2016,4711,4711,NA,35
2016,111,0111,NA,34
2016,4607,4607,NA,34
2016,4118,4118,NA,33
2016,409,0409,NA,28
2016,813,0813,NA,28
2016,3110,3110,NA,28
2016,4307,4307,NA,28
2016,1807,1807,NA,27
2016,909,0909,NA,25
2016,3720,3720,NA,25
2016,2207,2207,NA,24
2016,4214,4214,NA,23
2016,306,0306,NA,22
2016,1411,1411,NA,22
2016,4502,4502,NA,20
2016,4908,4908,NA,19
2016,1705,1705,NA,18
2016,4712,4712,NA,15
2016,211,0211,NA,14
2016,510,0510,NA,13
2016,1302,1302,NA,13
2016,4608,4608,NA,13
2016,1110,1110,NA,12
2016,1615,1615,NA,12
2016,212,0212,NA,11
2016,4812,4812,NA,11
2016,814,0814,NA,10
2016,1509,1509,NA,10
2016,2107,2107,NA,10
2016,3020,3020,NA,10
2016,4215,4215,NA,10
2016,4006,4006,NA,9
2016,3504,3504,NA,8
2016,3609,3609,NA,8
2016,3906,3906,NA,8
2016,112,0112,NA,7
2016,604,0604,NA,7
2016,1412,1412,NA,7
2016,3721,3721,NA,7
2016,4713,4713,NA,7
2016,1004,1004,NA,6
2016,4408,4408,NA,6
2016,910,0910,NA,5
2016,1808,1808,NA,5
2016,2603,2603,NA,5
2016,3111,3111,NA,5
2016,3803,3803,NA,5
2016,4909,4909,NA,5
2016,706,0706,NA,4
2016,2307,2307,NA,4
2016,2503,2503,NA,4
2016,4308,4308,NA,4
2016,4813,4813,NA,4
2016,5010,5010,NA,4
2016,213,0213,NA,3
2016,511,0511,NA,3
2016,1111,1111,NA,3
2016,1413,1413,NA,3
2016,2208,2208,NA,3
2016,2704,2704,NA,3
2016,3021,3021,NA,3
2016,3722,3722,NA,3
2016,4119,4119,NA,3
2016,4216,4216,NA,3
2016,4609,4609,NA,3
2016,5011,5011,NA,3
2016,113,0113,NA,2
2016,410,0410,NA,2
2016,1414,1414,NA,2
2016,1415,1415,NA,2
2016,1416,1416,NA,2
2016,2019,2019,NA,2
2016,2407,2407,NA,2
2016,2805,2805,NA,2
2016,3022,3022,NA,2
2016,3112,3112,NA,2
2016,3610,3610,NA,2
2016,4217,4217,NA,2
2016,4218,4218,NA,2
2016,4610,4610,NA,2
2016,4714,4714,NA,2
2016,4814,4814,NA,2
2016,1417,1417,NA,1
2016,1418,1418,NA,1
2016,1510,1510,NA,1
2016,1706,1706,NA,1
2016,2209,2209,NA,1
2016,3023,3023,NA,1
2016,3723,3723,NA,1
2016,3907,3907,NA,1
2016,4120,4120,NA,1
2016,4121,4121,NA,1
2016,4122,4122,NA,1
2016,4715,4715,NA,1
2016,4910,4910,NA,1
2016,5012,5012,NA,1
